Manufacturer,Model,Price,Transmission,Power,Engine CC,Fuel,Female,Male,Unknown,Total
Volkswagen,Polo,18.19,5.07,60.96,1408.06,petrol,251876,184240,"27,477",463593
Renault,Megane,26.45,5.41,87.31,1623.79,petrol,160893,236881,"17,112",414886
Peugeot,206,20.03,4.83,71.33,1631.5,petrol,220888,138652,"13,905",373445
Peugeot,306,18.64,4.84,67.0,1698.64,petrol,132300,214561,"15,920",362781
Honda,Civic,29.94,4.5,106.22,1480.58,petrol,122719,196423,"17,596",336738
Peugeot,106,12.36,4.65,53.88,1366.29,petrol,188788,123003,"14,235",326026
Ford,Ka+,15.46,5.0,60.8,1196.0,petrol,202062,"79,769","13,284",295115
Renault,Laguna,34.02,5.55,99.0,1920.03,diesel,"45,767",167529,"8,271",221567
Toyota,Corolla,27.24,3.03,91.61,1677.95,petrol,"78,732",128066,"12,687",219485
Citroen,Saxo,12.33,4.82,53.82,1367.27,petrol,117723,"93,329","7,462",218514
Peugeot,406,28.61,4.76,92.82,2043.82,petrol,"31,806",153908,"7,956",193670
Nissan,Primera,26.51,4.02,93.59,1933.02,petrol,"38,787",144343,"8,638",191768
Citroen,Xsara,22.36,4.88,72.58,1743.44,petrol,"60,413",116338,"5,089",181840
Volkswagen,Passat,46.06,6.49,125.44,1835.85,petrol,"31,300",133010,"9,103",173413
Peugeot,205,13.12,4.75,50.88,1430.75,petrol,"72,865","86,655","8,473",167993
Ford,Sierra,18.3,4.88,70.25,1836.5,petrol,"28,619",133087,"4,865",166571
Mercedes,CLA,46.53,7.04,131.6,1596.92,petrol,"33,612",116043,"9,362",159017
Nissan,Almera,22.78,4.92,81.67,1847.67,petrol,"54,394","95,976","6,026",156396
BMW,535i,93.71,8.0,225.0,2979.0,petrol,"20,655",126010,"7,204",153869
Peugeot,405,20.43,4.79,69.88,1773.0,petrol,"27,878",110812,"5,709",144399
Land-Rover,Discovery,107.45,8.0,182.57,2425.43,diesel,"29,397",108637,"6,037",144071
Honda,Accord,39.4,5.78,117.71,2151.65,petrol,"24,827",106868,"7,655",139350
Toyota,Yaris,20.72,3.52,74.4,1397.8,petrol,"72,916","49,374","10,629",132919
Audi,A4,57.93,6.16,149.71,2283.11,petrol,"25,221","98,320","6,528",130069
Toyota,Carina,17.45,4.69,68.27,1791.23,petrol,"25,549","92,953","6,909",125411
Citroen,ZX,16.06,4.92,67.0,1703.15,petrol,"37,177","68,584","5,475",111236
Citroen,AX,10.83,5.0,45.0,1242.0,petrol,"57,545","47,654","5,443",110642
Mazda,323,17.34,4.75,70.92,1683.61,petrol,"41,820","62,143","5,331",109294
Citroen,Xantia,24.84,4.76,84.93,1982.76,petrol,"20,109","84,565","4,335",109009
Land-Rover,Freelander,43.86,5.29,105.17,2083.52,diesel,"34,548","61,155","4,993",100696
Mercedes,E,78.07,7.67,192.4,2598.82,petrol,"13,858","76,704","5,813","96,375"
Toyota,Avensis,37.32,4.32,103.68,1873.26,petrol,"17,198","71,642","4,764","93,604"
Peugeot,307,27.46,4.87,86.45,1723.0,petrol,"34,743","55,092","2,825","92,660"
Ford,Orion,15.4,5.0,60.11,1593.11,petrol,"20,118","57,334","2,951","80,403"
Seat,Ibiza,19.94,5.65,76.32,1205.19,petrol,"36,445","39,704","3,530","79,679"
Hyundai,Accent,14.29,4.6,75.4,1479.0,petrol,"30,849","42,012","3,124","75,985"
Volvo,440,20.28,4.11,72.85,1832.89,petrol,"21,350","50,865","3,764","75,979"
Ford,Galaxy,53.79,6.0,124.86,1855.0,diesel,"20,150","48,791","3,531","72,472"
Renault,19,16.29,4.8,57.87,1645.13,petrol,"21,863","47,118","3,275","72,256"
Suzuki,Vitara,26.8,5.43,85.71,1310.0,petrol,"29,350","37,336","4,385","71,071"
Fiat,Brava,17.22,4.89,70.0,1615.33,petrol,"25,788","40,718","3,276","69,782"
Toyota,RAV4,43.55,1.35,137.77,2261.19,petrol,"32,831","31,894","4,844","69,569"
Skoda,Felicia,11.37,5.0,48.0,1518.0,petrol,"24,872","41,040","2,984","68,896"
Skoda,Fabia,19.01,5.21,66.97,1292.35,petrol,"25,500","36,625","3,123","65,248"
Mercedes,A,31.1,4.55,93.01,1699.12,petrol,"32,340","28,612","3,902","64,854"
Mazda,MX-5,37.47,5.86,103.43,1718.57,petrol,"29,797","28,504","4,196","62,497"
Ford,Granada,18.85,4.08,87.08,2326.36,petrol,"8,023","51,555","1,746","61,324"
Mazda,626,20.72,4.72,81.38,1950.91,petrol,"11,536","44,080","2,616","58,232"
Peugeot,309,14.35,4.88,59.5,1642.88,petrol,"17,350","37,333","2,406","57,089"
Jaguar,XJ,137.57,8.0,223.55,2813.0,petrol,"5,052","48,456","2,152","55,660"
Audi,80,27.1,4.67,91.75,2247.33,petrol,"10,603","42,253","2,404","55,260"
Rover,75,39.35,5.0,98.05,1928.71,petrol,"7,086","45,278","1,881","54,245"
Rover,45,23.32,3.75,84.2,1853.9,petrol,"10,845","40,595","1,503","52,943"
Volvo,S40,35.28,5.18,113.35,2106.5,petrol,"11,586","37,541","3,032","52,159"
Volvo,V70,50.96,6.18,135.29,1971.16,diesel,"8,988","38,759","3,778","51,525"
Land-Rover,Range,107.67,8.28,196.34,2521.09,diesel,"7,982","41,210","2,140","51,332"
Saab,900,37.01,4.59,114.68,2208.09,petrol,"12,082","35,787","3,298","51,167"
Volvo,V40,35.81,6.29,117.43,1921.47,petrol,"13,781","33,850","3,382","51,013"
Mini,Cooper,31.39,6.71,111.0,1711.57,petrol,"23,276","23,502","3,156","49,934"
Toyota,Celica,31.53,5.17,109.67,1861.83,petrol,"13,397","33,155","2,637","49,189"
Audi,A3,36.22,6.47,94.33,1424.67,petrol,"17,925","27,472","3,234","48,631"
Ford,Puma,30.38,6.31,94.06,935.62,petrol,"27,408","18,522","2,660","48,590"
Fiat,Uno,11.28,4.29,49.29,1337.71,petrol,"20,858","23,350","2,325","46,533"
Mercedes,190,36.64,4.47,88.73,2284.13,petrol,"8,773","34,896","2,383","46,052"
Renault,Espace,59.0,7.0,166.0,1798.0,petrol,"11,538","31,417","2,334","45,289"
Audi,A6,82.06,7.73,199.73,2790.45,diesel,"6,548","36,098","2,445","45,091"
Skoda,Octavia,30.65,6.35,95.0,1136.69,petrol,"7,344","33,693","1,681","42,718"
Nissan,Bluebird,14.44,4.9,64.2,1891.7,petrol,"8,867","31,488","1,556","41,911"
Fiat,Seicento,8.17,5.0,40.0,1108.0,petrol,"26,551","13,261","1,838","41,650"
Volvo,940,30.24,4.5,110.0,2316.0,petrol,"7,822","31,521","2,091","41,434"
Fiat,Cinquecento,7.71,5.0,29.0,899.0,petrol,"24,663","14,263","2,233","41,159"
Volkswagen,Beetle,33.25,6.17,112.75,1475.0,petrol,"22,011","16,226","2,565","40,802"
Saab,9-3X,49.29,6.0,145.0,1963.67,petrol,"10,100","27,874","2,748","40,722"
Daewoo,Lanos,13.25,4.83,66.67,1506.5,petrol,"17,176","21,264","1,968","40,408"
Suzuki,Swift,19.09,3.73,68.91,1180.55,petrol,"19,402","18,054","2,679","40,135"
Citroen,C3,22.9,5.41,75.65,1364.0,petrol,"20,152","18,659","1,077","39,888"
Volvo,850,36.38,4.5,125.71,2294.76,petrol,"7,086","30,258","2,061","39,405"
Saab,9000,41.62,4.6,125.36,2336.52,petrol,"6,230","29,934","2,054","38,218"
Toyota,MR2,34.19,6.0,103.0,1794.0,petrol,"11,111","25,228","1,831","38,170"
Subaru,Impreza,30.6,1.8,97.6,1757.6,petrol,"7,018","28,971","1,748","37,737"
Fiat,Bravo,22.46,6.0,92.31,1466.31,petrol,"14,902","20,594","1,686","37,182"
Mitsubishi,Carisma,22.69,4.8,82.2,1773.7,petrol,"8,115","25,362","1,494","34,971"
Rover,Mini,7.92,4.0,33.33,868.33,petrol,"17,970","15,011","1,548","34,529"
Mercedes,CLK,72.8,6.21,166.32,3041.0,petrol,"7,903","21,042","1,693","30,638"
Toyota,Starlet,11.39,4.14,53.0,1308.29,petrol,"18,065","10,918","1,551","30,534"
Volkswagen,Bora,25.4,4.65,78.85,1891.59,petrol,"6,550","21,506","1,296","29,352"
Jaguar,S-Type,66.59,5.74,172.32,2934.63,petrol,"3,460","24,563","1,204","29,227"
MG,ZR,21.02,5.0,92.33,1729.33,petrol,"9,878","17,681",848,"28,407"
Honda,Jazz,26.35,0.0,80.0,1498.0,petrol,"14,031","13,160","1,063","28,254"
Fiat,Tipo,23.58,5.81,80.81,1446.12,diesel,"10,271","16,468","1,512","28,251"
BMW,740i,115.53,8.0,250.0,2998.0,petrol,"2,649","24,197","1,286","28,132"
Jaguar,XE,65.57,8.0,167.25,1998.0,petrol,"4,512","22,453","1,033","27,998"
Audi,TT,64.59,6.78,178.56,2011.56,petrol,"7,836","18,167","1,860","27,863"
Hyundai,Lantra,16.45,4.67,78.0,1741.0,petrol,"7,969","18,466","1,108","27,543"
Alfa-Romeo,156,32.9,5.33,116.29,2081.38,petrol,"4,965","21,351","1,181","27,497"
Mercedes,300,62.4,4.38,135.5,2972.31,petrol,"4,734","20,931","1,388","27,053"
Daewoo,Nexia,12.48,4.67,58.67,1498.0,petrol,"10,106","15,498","1,277","26,881"
Saab,09-May,52.96,5.65,146.12,2031.47,petrol,"3,486","21,322","1,597","26,405"
Volkswagen,Sharan,45.7,6.0,114.0,1854.2,diesel,"6,854","17,069","1,651","25,574"
Toyota,Previa,43.08,4.67,105.0,2239.67,petrol,"6,970","16,784","1,647","25,401"
Seat,Leon,32.94,6.35,114.82,1615.37,petrol,"6,704","17,575","1,063","25,342"
Suzuki,Wagon,9.86,5.0,50.0,1090.4,petrol,"10,131","12,983","1,989","25,103"
Fiat,Marea,20.12,4.88,79.88,1836.88,petrol,"5,990","17,797","1,010","24,797"
Mitsubishi,Colt,17.04,5.3,73.49,1374.05,petrol,"12,119","11,352","1,238","24,709"
Skoda,Favorit,7.86,5.0,44.0,1289.0,petrol,"7,955","15,703",998,"24,656"
Ford,Scorpio,30.86,4.45,105.55,2458.91,petrol,"3,226","20,350",796,"24,372"
Mercedes,ML,77.42,7.0,188.33,2876.0,diesel,"6,352","15,753","1,244","23,349"
Volkswagen,Lupo,13.88,4.75,47.75,1373.75,petrol,"14,801","7,260","1,273","23,334"
Citroen,C5,34.91,5.6,104.23,1805.92,diesel,"3,169","19,460",701,"23,330"
Mini,One,24.1,6.25,68.75,1498.25,petrol,"13,611","8,094","1,526","23,231"
Renault,21,20.35,4.79,67.68,1996.68,petrol,"4,715","16,547",946,"22,208"
Citroen,Berlingo,27.44,6.34,85.28,1452.0,diesel,"6,517","14,835",658,"22,010"
Nissan,Terrano,37.02,4.74,97.58,2697.37,diesel,"5,627","15,485",829,"21,941"
Honda,Prelude,27.79,4.67,110.67,2050.33,petrol,"5,413","14,656","1,075","21,144"
Subaru,Legacy,37.52,3.9,107.38,2084.38,petrol,"4,918","14,747","1,437","21,102"
Mercedes,SLK,61.86,6.83,184.17,2748.33,petrol,"9,496","9,842","1,584","20,922"
Fiat,Stilo,22.78,5.27,92.36,1837.36,petrol,"6,520","13,245",557,"20,322"
BMW,Z3,39.74,4.6,115.0,2234.4,petrol,"8,118","10,594","1,338","20,050"
Porsche,911,158.79,7.47,293.53,3005.4,petrol,"1,676","17,236",865,"19,777"
Volvo,460,20.5,4.14,72.43,1824.43,petrol,"5,006","13,821",930,"19,757"
Mitsubishi,Galant,25.08,4.53,93.6,2127.33,petrol,"3,307","14,773",752,"18,832"
Honda,Concerto,16.67,4.5,74.0,1541.5,petrol,"5,807","11,429","1,011","18,247"
Fiat,Panda,10.42,5.0,52.44,1095.78,petrol,"8,457","8,715",917,"18,089"
Seat,Toledo,20.37,5.64,74.21,1324.36,petrol,"3,647","13,759",672,"18,078"
Kia,Pride,9.36,4.33,47.0,1324.0,petrol,"9,083","7,989",855,"17,927"
Mitsubishi,Space,23.17,3.95,82.16,1817.32,petrol,"5,451","11,104","1,069","17,624"
Ford,Fusion,19.38,4.86,61.27,1470.91,petrol,"7,070","10,070",356,"17,496"
Chrysler,Voyager,39.71,4.84,117.58,2719.84,diesel,"4,925","11,519",799,"17,243"
Suzuki,Jimny,25.94,4.78,67.0,1372.67,petrol,"8,385","6,751","1,676","16,812"
Audi,100,37.33,4.76,101.12,2349.08,petrol,"2,673","13,286",760,"16,719"
Chrysler,Neon,19.72,4.0,98.0,1995.0,petrol,"4,721","10,812",676,"16,209"
Porsche,Boxster,83.5,6.5,213.5,3071.0,petrol,"2,898","12,195","1,056","16,149"
Ford,Maverick,29.15,5.0,89.0,2526.5,petrol,"4,210","11,242",637,"16,089"
Land-Rover,Range,107.67,8.28,196.34,2521.09,diesel,"1,746","13,644",504,"15,894"
BMW,X5,113.27,8.0,246.33,2994.67,diesel,"3,458","11,632",665,"15,755"
Mercedes,Sprinter,43.07,6.25,104.2,2222.71,diesel,"1,361","13,334",989,"15,684"
Seat,Alhambra,49.82,6.0,115.83,1746.94,petrol,"3,886","10,007",903,"14,796"
Nissan,Serena,22.95,5.0,67.33,1908.17,petrol,"4,175","9,720",743,"14,638"
Seat,Arosa,13.7,4.82,47.45,1384.0,petrol,"8,501","5,304",662,"14,467"
MG,TF,32.09,4.0,98.2,1754.4,petrol,"6,750","6,643",758,"14,151"
Suzuki,Alto,9.56,4.6,50.0,996.0,petrol,"7,225","5,583","1,330","14,138"
Toyota,Camry,30.01,3.2,115.47,2245.6,petrol,"2,315","11,039",708,"14,062"
Honda,HR-V,32.72,3.6,96.0,1498.0,petrol,"5,806","7,283",671,"13,760"
Alfa-Romeo,147,25.34,5.19,95.1,1802.77,petrol,"4,703","8,344",691,"13,738"
Jaguar,XK,145.65,6.0,283.0,5000.0,petrol,"1,786","11,003",620,"13,409"
BMW,M3,135.11,6.5,309.0,3999.0,petrol,"1,263","11,629",475,"13,367"
Daewoo,Espero,16.8,4.5,71.0,1764.0,petrol,"2,884","9,908",520,"13,312"
Suzuki,Baleno,17.59,4.08,73.08,1363.5,petrol,"4,651","8,004",597,"13,252"
Ford,Probe,24.84,5.0,102.0,2244.0,petrol,"2,807","9,627",488,"12,922"
Seat,Cordoba,17.31,4.97,66.35,1655.74,petrol,"3,837","7,952",507,"12,296"
Ford,Cougar,32.12,4.67,115.33,2362.0,petrol,"2,721","8,808",444,"11,973"
Volvo,S80,50.94,6.27,138.28,1986.77,diesel,"1,147","9,875",697,"11,719"
Nissan,X-Trail,47.36,3.75,113.38,1774.81,diesel,"2,717","8,462",536,"11,715"
Volkswagen,Jetta,31.31,6.26,96.93,1587.22,petrol,"2,845","8,382",479,"11,706"
Kia,Rio,22.96,6.29,80.0,998.0,petrol,"3,840","7,316",432,"11,588"
Audi,A2,23.05,5.0,55.0,1406.0,petrol,"4,968","5,700",738,"11,406"
Mazda,6,42.67,5.91,118.19,2095.19,petrol,"1,954","8,919",396,"11,269"
Suzuki,Ignis,19.45,3.57,61.0,1197.0,petrol,"4,693","5,364","1,088","11,145"
MG,ZS,30.99,0.0,105.0,335.0,automatic,"2,197","8,674",266,"11,137"
Hyundai,Getz,13.64,4.71,69.0,1424.86,petrol,"5,004","5,775",357,"11,136"
Subaru,Forester,51.65,0.0,110.0,1995.0,petrol,"2,844","7,466",822,"11,132"
Chrysler,PT,29.88,4.74,109.11,2238.63,petrol,"3,765","6,782",522,"11,069"
Volvo,S60,52.08,8.0,223.83,1969.0,petrol,"1,339","8,858",760,"10,957"
Daewoo,Leganza,23.24,4.5,98.0,1998.0,petrol,"1,982","8,283",419,"10,684"
Fiat,Multipla,25.21,5.0,80.5,1753.0,petrol,"3,530","6,194",566,"10,290"
Renault,Kangoo,18.77,4.86,67.02,1391.02,diesel,"3,816","5,852",447,"10,115"
Mitsubishi,Space,23.17,3.95,82.16,1817.32,petrol,"3,103","6,570",410,"10,083"
Mercedes,SLS,264.68,7.0,420.0,6208.0,petrol,"2,033","7,422",511,"9,966"
Kia,Sportage,43.97,6.6,115.3,1634.2,diesel,"3,490","5,965",379,"9,834"
Mazda,MX-3,22.13,5.0,83.0,1721.5,petrol,"4,092","4,975",526,"9,593"
Volkswagen,Vento,18.17,4.69,70.31,1932.15,petrol,"2,246","6,696",435,"9,377"
Mazda,Demio,14.78,4.8,51.4,1428.4,petrol,"4,399","4,446",424,"9,269"
Fiat,Tempra,17.92,4.19,64.48,1759.19,petrol,"2,051","6,580",363,"8,994"
Volkswagen,Scirocco,33.71,6.15,120.15,1750.62,petrol,"1,795","6,528",307,"8,630"
Audi,Coupe,35.87,5.59,117.02,1980.63,petrol,"1,139","6,711",323,"8,173"
Toyota,Picnic,25.3,4.5,94.0,1998.0,petrol,"2,477","5,022",540,"8,039"
MG,ZT,42.75,5.0,128.5,2548.83,petrol,930,"6,876",227,"8,033"
Ford,Capri,11.71,4.0,69.0,1864.8,petrol,"1,060","6,726",168,"7,954"
Mazda,121,13.19,5.0,51.33,1431.33,petrol,"4,391","3,151",400,"7,942"
Kia,Shuma,15.16,4.67,75.0,1594.0,petrol,"2,090","5,559",287,"7,936"
Citroen,XM,36.36,4.55,110.5,2345.1,petrol,991,"6,617",323,"7,931"
Peugeot,806,29.57,5.0,84.0,1997.14,diesel,"2,008","5,523",394,"7,925"
Hyundai,Santa,44.14,6.55,144.64,2242.64,diesel,"2,067","5,575",248,"7,890"
Subaru,Justy,11.74,5.0,51.0,998.0,petrol,"3,732","3,464",538,"7,734"
Mazda,Xedos,28.96,4.4,100.8,1936.6,petrol,"1,412","5,907",374,"7,693"
Volvo,960,40.76,4.33,133.33,2634.22,petrol,"1,183","6,103",390,"7,676"
Renault,Safrane,31.79,4.57,104.14,2211.07,petrol,"1,143","6,176",354,"7,673"
Lotus,Elise,53.79,6.0,134.33,1730.0,petrol,750,"6,426",312,"7,488"
Fiat,Ulysse,36.7,4.88,91.75,2019.75,petrol,"2,038","5,099",316,"7,453"
Nissan,Prairie,21.41,4.5,72.0,1974.0,petrol,"2,031","5,031",353,"7,415"
Volvo,C70,52.2,5.31,126.5,2323.94,petrol,"1,686","5,227",494,"7,407"
Daihatsu,Terios,26.2,4.62,77.0,1495.0,petrol,"3,355","3,481",305,"7,141"
Mazda,Premacy,23.22,4.91,82.0,1938.0,petrol,"2,192","4,612",284,"7,088"
Toyota,Supra,81.3,8.0,250.0,2998.0,petrol,796,"6,017",235,"7,048"
Porsche,944,59.49,5.0,137.5,2734.5,petrol,881,"5,860",249,"6,990"
Volkswagen,Corrado,35.34,5.0,118.0,1781.0,petrol,951,"5,701",292,"6,944"
Hyundai,Sonata,31.74,4.83,119.67,2116.0,petrol,"1,260","5,407",264,"6,931"
Mitsubishi,Lancer,23.02,4.73,90.88,1709.54,petrol,"1,999","4,580",323,"6,902"
Kia,Mentor,14.76,4.67,75.0,1594.0,petrol,"2,111","4,321",264,"6,696"
Peugeot,Partner,20.36,5.86,82.25,1534.39,diesel,"2,278","4,076",147,"6,501"
Volvo,S70,36.91,4.5,126.15,2344.0,petrol,785,"5,354",318,"6,457"
Alfa-Romeo,146,18.2,5.0,87.71,1696.43,petrol,"1,475","4,152",336,"5,963"
Ford,Explorer,76.71,0.0,336.0,0.0,petrol,"1,146","4,244",195,"5,585"
Daihatsu,Sirion,14.33,4.56,59.88,1183.25,petrol,"2,969","2,349",253,"5,571"
Renault,25,22.35,4.22,80.93,1977.26,petrol,834,"4,540",192,"5,566"
Audi,Cabriolet,43.97,4.5,98.0,2309.0,petrol,"1,826","3,310",283,"5,419"
Nissan,Patrol,38.48,4.88,90.94,2953.59,diesel,826,"4,346",205,"5,377"
Kia,Carens,31.2,6.0,105.88,1755.75,petrol,"1,399","3,782",131,"5,312"
Hyundai,Matrix,18.51,4.6,76.0,1599.0,petrol,"1,694","3,261",126,"5,081"
Suzuki,SJ,8.47,4.6,41.4,1182.4,petrol,"1,273","3,590",204,"5,067"
Hyundai,Trajet,30.35,4.4,99.0,2117.6,petrol,"1,421","3,411",205,"5,037"
Suzuki,Liana,18.88,4.67,74.0,1523.33,petrol,"1,336","3,374",326,"5,036"
Nissan,Maxima,34.1,4.57,121.86,2555.29,petrol,672,"4,063",231,"4,966"
Hyundai,Pony,10.32,4.14,54.36,1463.86,petrol,"1,754","2,675",191,"4,620"
Audi,90,28.38,4.6,91.6,2181.2,petrol,748,"3,602",177,"4,527"
Ford,Streetka,26.0,5.0,70.0,1597.0,petrol,"3,300","1,022",120,"4,442"
Renault,11,11.63,4.43,47.14,1477.0,petrol,"1,340","2,855",149,"4,344"
Alfa-Romeo,Spider,55.2,6.0,163.5,2696.5,petrol,"1,167","2,907",245,"4,319"
Honda,Legend,69.4,5.0,173.0,3358.67,petrol,508,"3,469",208,"4,185"
Honda,Shuttle,30.08,4.0,110.0,2254.0,petrol,"1,100","2,736",291,"4,127"
Alfa-Romeo,145,17.43,5.0,87.71,1696.43,petrol,"1,121","2,762",201,"4,084"
Fiat,Doblo,25.17,5.52,79.31,1523.74,diesel,"1,092","2,767",123,"3,982"
Audi,A8,116.54,8.0,230.0,2981.0,petrol,269,"3,474",198,"3,941"
Honda,Integra,17.53,4.6,78.4,1549.8,petrol,880,"2,867",153,"3,900"
Lada,Samara,10.92,5.0,49.8,1372.4,petrol,920,"2,845",114,"3,879"
Mazda,MX-6,30.93,4.67,110.33,2328.33,petrol,917,"2,760",200,"3,877"
Audi,S3,60.87,6.75,228.0,1984.0,petrol,642,"3,004",187,"3,833"
Hyundai,Elantra,19.06,4.6,89.2,1827.8,petrol,761,"2,933",109,"3,803"
Land-Rover,Defender,108.75,7.85,207.61,2304.98,diesel,548,"2,964",282,"3,794"
Renault,Scenic,32.06,5.96,89.35,1472.83,diesel,"1,370","2,291",107,"3,768"
Honda,S2000,55.25,6.0,177.0,1997.0,petrol,737,"2,792",185,"3,714"
Peugeot,505,20.66,4.96,67.0,2234.26,petrol,706,"2,576",186,"3,468"
Mercedes,Viano,57.23,5.23,120.43,2309.34,diesel,799,"2,404",237,"3,440"
Peugeot,605,35.26,4.73,104.64,2367.18,petrol,451,"2,819",166,"3,436"
Alfa-Romeo,155,23.91,5.0,100.67,2016.78,petrol,430,"2,694",122,"3,246"
BMW,Z4,64.11,6.75,202.12,2778.0,petrol,888,"2,129",199,"3,216"
Seat,Marbella,6.49,5.0,30.0,903.0,petrol,"1,571","1,467",168,"3,206"
Ssangyong,Musso,38.79,4.43,98.57,2755.57,diesel,642,"2,280",115,"3,037"
Alfa-Romeo,164,38.4,4.75,131.0,2652.38,petrol,334,"2,545",135,"3,014"
Honda,Stream,27.94,5.0,103.5,1833.0,petrol,885,"1,836",194,"2,915"
Volvo,XC90,85.83,8.0,213.15,1969.0,petrol,706,"1,848",188,"2,742"
Suzuki,Samurai,12.25,5.0,43.0,1325.0,petrol,873,"1,624",88,"2,585"
Triumph,Acclaim,6.05,4.33,52.0,1335.0,petrol,806,"1,670",69,"2,545"
Toyota,Hilux,46.6,6.0,110.0,2393.0,diesel,392,"2,029",122,"2,543"
BMW,M550i,134.79,8.0,390.0,4395.0,petrol,124,"2,281",92,"2,497"
Citroen,C2,15.14,5.0,64.0,1382.75,petrol,"1,176","1,262",55,"2,493"
Mercedes,CLA,46.53,7.04,131.6,1596.92,petrol,224,"2,127",101,"2,452"
Smart,City-coupe,13.21,6.0,35.8,679.0,petrol,"1,075","1,228",146,"2,449"
Mitsubishi,Space,23.17,3.95,82.16,1817.32,petrol,729,"1,433",98,"2,260"
Aston-Martin,DB7,158.82,4.5,250.0,3228.0,petrol,187,"1,974",83,"2,244"
Toyota,Paseo,15.76,5.0,66.0,1497.0,petrol,"1,133","1,005",102,"2,240"
Kia,Sorento,36.01,6.0,151.67,2048.67,petrol,475,"1,641",88,"2,204"
Peugeot,607,48.1,5.11,117.79,2315.0,petrol,230,"1,847",71,"2,148"
Honda,Logo,13.38,2.5,48.0,1343.0,petrol,"1,323",700,110,"2,133"
Alfa-Romeo,166,43.89,5.67,130.56,2457.56,petrol,217,"1,800",94,"2,111"
Peugeot,305,12.61,4.5,56.25,1607.25,petrol,418,"1,594",80,"2,092"
Peugeot,807,45.76,5.31,109.08,2053.0,diesel,504,"1,229",94,"1,827"
Porsche,928,110.1,5.0,235.0,4957.0,petrol,129,"1,603",83,"1,815"
BMW,850i,111.99,5.0,220.0,4988.0,petrol,169,"1,538",68,"1,775"
BMW,640i,114.88,8.0,235.0,2979.0,petrol,171,"1,530",62,"1,763"
Daihatsu,Move,12.92,4.0,43.0,989.0,petrol,895,748,92,"1,735"
Honda,CRX,28.74,4.67,100.67,1590.0,petrol,589,"1,029",102,"1,720"
Mazda,Tribute,38.02,4.5,129.5,2614.0,petrol,504,"1,134",77,"1,715"
Porsche,Carrera,646.6,6.0,450.0,5733.0,petrol,136,"1,455",56,"1,647"
Renault,9,11.5,4.75,50.25,1507.5,petrol,530,"1,024",65,"1,619"
Citroen,C8,45.59,5.25,104.17,2027.83,petrol,458,"1,029",55,"1,542"
Audi,S4,95.3,6.33,253.67,3764.33,petrol,138,"1,298",63,"1,499"
Mazda,2,21.6,6.0,64.62,1496.0,petrol,679,767,52,"1,498"
Skoda,Superb,39.72,6.8,110.0,1592.0,petrol,155,"1,293",42,"1,490"
Lotus,Esprit,93.42,5.0,233.0,2995.0,petrol,60,"1,361",44,"1,465"
Triumph,TR7,13.14,5.0,93.5,1998.0,petrol,183,"1,201",61,"1,445"
Alfa-Romeo,33,13.82,5.0,66.0,1351.0,petrol,256,"1,057",62,"1,375"
Rover,Streetwise,20.74,5.0,75.0,1695.0,petrol,472,861,32,"1,365"
Fiat,Barchetta,28.3,5.0,96.0,1747.0,petrol,338,933,82,"1,353"
Audi,Quattro,61.24,5.0,147.0,2144.0,petrol,109,"1,122",48,"1,279"
Porsche,Cayenne,158.98,8.0,326.0,3295.0,petrol,187,"1,026",60,"1,273"
Rover,2000,17.18,5.0,74.0,1994.0,petrol,84,"1,112",27,"1,223"
Opel,Manta,11.98,4.0,69.0,1762.75,petrol,174,970,30,"1,174"
Kia,Magentis,28.8,4.8,111.2,2126.8,petrol,125,997,36,"1,158"
Daihatsu,Applause,15.7,4.5,73.0,1590.0,petrol,346,711,64,"1,121"
Volkswagen,Touran,32.99,6.23,94.04,1528.81,diesel,359,678,83,"1,120"
Daimler,4,92.8,4.0,166.0,3980.0,petrol,115,920,54,"1,089"
Mercedes,Vaneo,28.97,5.0,72.62,1707.12,petrol,385,636,65,"1,086"
Opel,Zafira,35.27,6.0,112.07,1574.43,petrol,300,671,95,"1,066"
Suzuki,X-90,16.64,4.5,71.0,1590.0,petrol,656,349,60,"1,065"
TVR,Griffith,71.19,5.0,239.0,4997.0,petrol,67,948,43,"1,058"
Daimler,3.6,71.6,4.0,149.0,3590.0,petrol,100,884,30,"1,014"
TVR,Tuscan,107.7,5.0,274.0,3800.5,petrol,60,927,26,"1,013"
Lancia,Delta,29.04,5.85,105.07,1638.89,petrol,96,889,27,"1,012"
Volvo,XC70,58.47,6.44,148.52,2174.04,diesel,160,780,69,"1,009"
Ford,Fiesta,18.53,5.71,68.57,1166.14,petrol,695180,620042,"50,604",1365826
Ford,Escort,16.21,4.46,63.56,1650.21,petrol,344765,700915,"36,055",1081735
Ford,Mondeo,39.97,1.75,130.25,1998.5,petrol,130545,551461,"20,920",702926
Volkswagen,Golf,31.24,6.16,89.46,1537.41,petrol,226261,354091,"33,723",614075
Nissan,Micra,20.38,4.87,67.96,1279.7,petrol,323686,207018,"25,211",555915
Renault,Clio,22.1,5.62,75.58,1219.65,petrol,314576,213815,"22,070",550461
Rover,2000,17.18,5.0,74.0,1994.0,petrol,175449,341789,"19,120",536358
Volkswagen,Polo,18.19,5.07,60.96,1408.06,petrol,246370,185207,"25,529",457106
BMW,320i,47.85,6.44,126.11,1995.78,petrol,108101,300860,"20,400",429361
