,Engine CC
5100,1861.833333
5101,1798.0
5102,1615.333333
5103,2294.764706
5104,1308.285714
5105,2283.112903
5106,2972.307692
5107,1977.259259
5108,1864.8
5109,2521.092437
5110,1498.0
5111,2050.333333
5112,2521.092437
5113,1794.0
5114,1750.615385
5115,1741.0
5116,1824.428571
5117,1718.571429
5118,1180.545455
5119,1372.4
5120,1374.046512
5121,2261.193548
5122,2998.0
5123,1541.5
5124,2245.6
5125,2127.333333
5126,1855.0
5127,1463.857143
5128,1335.0
5129,2458.909091
5130,1475.0
5131,1324.0
5132,1817.315789
5133,1759.190476
5134,1466.307692
5135,2345.1
5136,1974.0
5137,2239.666667
5138,1607.25
5139,2084.37931
5140,2234.26087
5141,1764.0
5142,1507.5
5143,2106.5
5144,1980.634146
5145,1324.357143
5146,2244.0
5147,2526.5
5148,1773.7
5149,1757.6
5150,1908.166667
5151,1921.46789
5152,998.0
5153,2083.523077
5154,1743.44186
5155,1506.5
5156,1182.4
5157,2697.368421
5158,1520.952381
5159,1873.261538
5160,1424.666667
5161,1709.538462
5162,3005.4
5163,2181.2
5164,1932.153846
5165,2790.454545
5166,1549.8
5167,1431.333333
5168,2998.0
5169,935.625
5170,1721.5
5171,1762.75
5172,1363.5
5173,2734.5
5174,1854.2
5175,1655.741935
5176,903.0
5177,1631.5
5178,469.6
5179,1781.0
5180,2234.4
5181,2211.071429
5182,1971.163636
5183,2634.222222
5184,1849.545455
5185,1351.0
5186,2367.181818
5187,1995.0
5188,1350.0
5189,1597.0
5190,2652.375
5191,1836.875
5192,1936.6
5193,2116.0
5194,1594.0
5195,996.0
5196,2953.588235
5197,1347.666667
5198,652.0
5199,1206.0
5200,1962.058824
5201,1559.181818
5202,5000.0
5203,3999.0
5204,3358.666667
5205,1518.678571
5206,2748.333333
5207,1384.0
5208,6208.0
5209,2555.285714
5210,2222.710526
5211,2328.333333
5212,1108.0
5213,1746.944444
5214,1289.0
5215,1998.0
5216,1985.0
5217,1963.666667
5218,2309.0
5219,2016.777778
5220,1668.333333
5221,1325.0
5222,1997.142857
5223,1638.888889
5224,1998.0
5225,1090.4
5226,1275.0
5227,1568.0
5228,2979.0
5229,1696.428571
5230,1634.2
5231,2019.75
5232,3041.0
5233,1994.0
5234,2696.5
5235,1696.428571
5236,2755.571429
5237,1487.5
5238,2254.0
5239,2309.0
5240,1997.0
5241,0.0
5242,1730.0
5243,2031.469388
5244,1998.0
5245,3071.0
5246,2652.8
5247,1817.315789
5248,4957.0
5249,1497.0
5250,2081.375
5251,1699.119048
5252,2344.0
5253,1590.0
5254,3590.0
5255,1497.169492
5256,1808.384615
5257,1136.692308
5258,2799.272727
5259,1995.0
5260,1655.066667
5261,1046.0
5262,2144.0
5263,4395.0
5264,989.0
5265,1603.117647
5266,2304.97561
5267,5733.0
5268,2995.0
5269,1418.428571
5270,1495.0
5271,932.6666667
5272,4988.0
5273,3980.0
5274,2719.842105
5275,5993.0
5276,1590.0
5277,1590.0
5278,2969.0
5279,2309.340426
5280,1736.2
5281,1166.142857
5282,1650.205128
5283,1836.5
5284,1994.0
5285,1537.406593
5286,1279.695652
5287,1408.055556
5288,1593.111111
5289,1430.75
5290,1998.5
5291,1995.777778
5292,1219.653846
5293,1773.0
5294,2326.358974
5295,1366.294118
5296,1480.575
5297,1242.0
5298,1337.714286
5299,1698.64
5300,1642.875
5301,1677.949153
5302,1791.230769
5303,1891.7
5304,1645.133333
5305,1703.153846
5306,2979.0
5307,1933.021739
5308,1683.607843
5309,1832.888889
5310,2151.647059
5311,1835.846154
5312,2247.333333
5313,1996.684211
5314,1095.777778
5315,2425.428571
5316,1950.90625
5317,1982.756098
5318,1920.026316
5319,1446.125
5320,2208.090909
5321,1623.793103
5322,2284.133333
5323,1205.192982
5324,2813.0
5325,1289.0
5326,1477.0
5327,2336.52
5328,1587.222222
5329,899.0
5330,1596.92
5331,1310.0
5332,1864.8
5333,868.3333333
5334,2349.08
5335,2316.0
5336,1367.272727
5337,1977.259259
5338,1518.0
5339,1372.4
5340,2521.092437
5341,1750.615385
5342,1861.833333
5343,2972.307692
5344,1847.666667
5345,1798.0
5346,1335.0
5347,2050.333333
5348,2598.818182
5349,2294.764706
5350,1479.0
5351,1824.428571
5352,1794.0
5353,2521.092437
5354,1498.0
5355,2043.820513
5356,1308.285714
5357,1463.857143
5358,1374.046512
5359,1541.5
5360,1180.545455
5361,1196.0
5362,2245.6
5363,2998.0
5364,1615.333333
5365,1741.0
5366,2127.333333
5367,1607.25
5368,2283.112903
5369,1475.0
5370,1507.5
5371,2261.193548
5372,1974.0
5373,1718.571429
5374,1520.952381
5375,1759.190476
5376,2234.26087
5377,1324.0
5378,2345.1
5379,1817.315789
5380,2458.909091
5381,2239.666667
5382,1980.634146
5383,1855.0
5384,1762.75
5385,2084.37931
5386,1182.4
5387,469.6
5388,998.0
5389,1324.357143
5390,2526.5
5391,2244.0
5392,1849.545455
5393,2181.2
5394,1709.538462
5395,1350.0
5396,1466.307692
5397,1908.166667
5398,1549.8
5399,1932.153846
5400,2998.0
5401,1764.0
5402,2734.5
5403,1431.333333
5404,903.0
5405,1757.6
5406,3005.4
5407,2697.368421
5408,1559.181818
5409,1351.0
5410,1721.5
5411,1781.0
5412,1597.0
5413,1773.7
5414,1347.666667
5415,652.0
5416,1518.678571
5417,2367.181818
5418,2634.222222
5419,2106.5
5420,1962.058824
5421,1655.741935
5422,2211.071429
5423,1921.46789
5424,1206.0
5425,1668.333333
5426,1289.0
5427,1363.5
5428,2652.375
5429,2790.454545
5430,1854.2
5431,2953.588235
5432,3358.666667
5433,1985.0
5434,1487.5
5435,2116.0
5436,996.0
5437,1275.0
5438,1936.6
5439,1424.666667
5440,1594.0
5441,1995.0
5442,1997.0
5443,1638.888889
5444,1568.0
5445,3999.0
5446,2234.4
5447,1994.0
5448,2328.333333
5449,2309.0
5450,2979.0
5451,1325.0
5452,2555.285714
5453,6208.0
5454,5000.0
5455,2222.710526
5456,1046.0
5457,1998.0
5458,2309.0
5459,2652.8
5460,935.625
5461,1655.066667
5462,2016.777778
5463,1971.163636
5464,1634.2
5465,1603.117647
5466,4957.0
5467,1997.142857
5468,2696.5
5469,1497.0
5470,2799.272727
5471,3590.0
5472,1590.0
5473,1817.315789
5474,1696.428571
5475,2755.571429
5476,1696.428571
5477,1418.428571
5478,1808.384615
5479,1746.944444
5480,1998.0
5481,2019.75
5482,2254.0
5483,2748.333333
5484,2144.0
5485,932.6666667
5486,4395.0
5487,1736.2
5488,1836.875
5489,5733.0
5490,2304.97561
5491,1137.75
5492,2995.0
5493,2969.0
5494,1099.0
5495,2037.27381
5496,1527.0
5497,5993.0
5498,2849.25
5499,0.0
5500,1049.0
5501,2027.9
5502,3980.0
5503,2066.176471
5504,2161.625
5505,1506.5
5506,1166.142857
5507,1650.205128
5508,1836.5
5509,1994.0
5510,1537.406593
5511,1279.695652
5512,1593.111111
5513,1408.055556
5514,1430.75
5515,1995.777778
5516,2326.358974
5517,1773.0
5518,1998.5
5519,1219.653846
5520,1337.714286
5521,1642.875
5522,1242.0
5523,1677.949153
5524,1366.294118
5525,1480.575
5526,1891.7
5527,1791.230769
5528,1698.64
5529,1645.133333
5530,1703.153846
5531,1832.888889
5532,2979.0
5533,1683.607843
5534,2151.647059
5535,1835.846154
5536,2247.333333
5537,1933.021739
5538,1996.684211
5539,1095.777778
5540,1950.90625
5541,2425.428571
5542,1446.125
5543,2208.090909
5544,2284.133333
5545,1205.192982
5546,1477.0
5547,2813.0
5548,1864.8
5549,1289.0
5550,1587.222222
5551,1982.756098
5552,2336.52
5553,1920.026316
5554,2349.08
5555,1977.259259
5556,1335.0
5557,868.3333333
5558,1372.4
5559,1750.615385
5560,1310.0
5561,2521.092437
5562,2316.0
5563,899.0
5564,2972.307692
5565,1861.833333
5566,2050.333333
5567,1596.92
5568,1463.857143
5569,1798.0
5570,1824.428571
5571,1520.952381
5572,1794.0
5573,1507.5
5574,1607.25
5575,1541.5
5576,2245.6
5577,1374.046512
5578,2294.764706
5579,2998.0
5580,2521.092437
5581,1475.0
5582,1180.545455
5583,2598.818182
5584,2127.333333
5585,2234.26087
5586,1308.285714
5587,1974.0
5588,1518.0
5589,1623.793103
5590,1762.75
5591,1759.190476
5592,1741.0
5593,469.6
5594,1498.0
5595,1350.0
5596,1324.0
5597,1849.545455
5598,2345.1
5599,1817.315789
5600,1479.0
5601,1980.634146
5602,1182.4
5603,1847.666667
5604,2261.193548
5605,1718.571429
5606,2283.112903
5607,1559.181818
5608,2458.909091
5609,2084.37931
5610,998.0
5611,2239.666667
5612,2181.2
5613,1709.538462
5614,1324.357143
5615,1549.8
5616,2244.0
5617,1367.272727
5618,2526.5
5619,2998.0
5620,2734.5
5621,1518.678571
5622,903.0
5623,1668.333333
5624,1597.0
5625,1351.0
5626,1347.666667
5627,1932.153846
5628,2043.820513
5629,652.0
5630,1289.0
5631,1431.333333
5632,1908.166667
5633,1855.0
5634,1781.0
5635,1487.5
5636,3005.4
5637,1962.058824
5638,1206.0
5639,1275.0
5640,1615.333333
5641,2367.181818
5642,1997.0
5643,2697.368421
5644,1721.5
5645,1985.0
5646,2634.222222
5647,1764.0
5648,2652.375
5649,1757.6
5650,2953.588235
5651,2211.071429
5652,1655.741935
5653,1994.0
5654,1638.888889
5655,3358.666667
5656,1466.307692
5657,996.0
5658,2309.0
5659,1568.0
5660,1046.0
5661,2116.0
5662,2979.0
5663,1325.0
5664,1936.6
5665,2790.454545
5666,1603.117647
5667,1363.5
5668,1655.066667
5669,1998.0
5670,2328.333333
5671,2652.8
5672,3999.0
5673,1594.0
5674,1773.7
5675,2555.285714
5676,1736.2
5677,1418.428571
5678,6208.0
5679,2799.272727
5680,4957.0
5681,1854.2
5682,1137.75
5683,932.6666667
5684,3590.0
5685,2222.710526
5686,1099.0
5687,1590.0
5688,2309.0
5689,1808.384615
5690,1049.0
5691,1196.0
5692,2144.0
5693,1817.315789
5694,4395.0
5695,2849.25
5696,2066.176471
5697,1527.0
5698,2969.0
5699,1995.0
5700,2016.777778
5701,2696.5
5702,2254.0
5703,2755.571429
5704,5733.0
5705,1497.0
5706,1634.2
5707,2106.5
5708,2995.0
5709,2304.97561
5710,2027.9
5711,2214.5
5712,2161.625
5713,5000.0
5714,5993.0
5715,1696.428571
5716,1997.142857
5717,1921.46789
5718,1602.0
5719,3980.0
5720,1696.428571
5721,1650.205128
5722,1166.142857
5723,1836.5
5724,1994.0
5725,1537.406593
5726,1593.111111
5727,1279.695652
5728,1430.75
5729,1408.055556
5730,2326.358974
5731,1995.777778
5732,1773.0
5733,1337.714286
5734,1642.875
5735,1219.653846
5736,1242.0
5737,1677.949153
5738,1891.7
5739,1998.5
5740,1480.575
5741,1366.294118
5742,1645.133333
5743,1791.230769
5744,1683.607843
5745,1832.888889
5746,2151.647059
5747,1095.777778
5748,2979.0
5749,1703.153846
5750,1835.846154
5751,1996.684211
5752,2247.333333
5753,1698.64
5754,1933.021739
5755,1950.90625
5756,1446.125
5757,1477.0
5758,1864.8
5759,2284.133333
5760,2208.090909
5761,2425.428571
5762,1205.192982
5763,1289.0
5764,1587.222222
5765,1335.0
5766,2813.0
5767,1372.4
5768,1977.259259
5769,2349.08
5770,2336.52
5771,1750.615385
5772,868.3333333
5773,1520.952381
5774,2521.092437
5775,1982.756098
5776,2972.307692
5777,1861.833333
5778,1310.0
5779,1507.5
5780,1607.25
5781,2050.333333
5782,2316.0
5783,1463.857143
5784,1794.0
5785,1541.5
5786,1824.428571
5787,1920.026316
5788,2245.6
5789,1475.0
5790,899.0
5791,1350.0
5792,1798.0
5793,1762.75
5794,1374.046512
5795,2234.26087
5796,469.6
5797,1849.545455
5798,2998.0
5799,2127.333333
5800,1974.0
5801,1596.92
5802,1180.545455
5803,2521.092437
5804,1308.285714
5805,1759.190476
5806,2294.764706
5807,1559.181818
5808,1182.4
5809,1324.0
5810,2345.1
5811,1980.634146
5812,1817.315789
5813,1668.333333
5814,1741.0
5815,2598.818182
5816,1518.678571
5817,2181.2
5818,1487.5
5819,998.0
5820,1709.538462
5821,652.0
5822,1549.8
5823,1347.666667
5824,1289.0
5825,2084.37931
5826,1597.0
5827,1275.0
5828,1351.0
5829,903.0
5830,2734.5
5831,2998.0
5832,2239.666667
5833,1718.571429
5834,1324.357143
5835,1997.0
5836,1962.058824
5837,2458.909091
5838,1206.0
5839,1932.153846
5840,1985.0
5841,2261.193548
5842,2526.5
5843,1781.0
5844,2244.0
5845,1431.333333
5846,3005.4
5847,1518.0
5848,1994.0
5849,1479.0
5850,1908.166667
5851,1046.0
5852,2367.181818
5853,1638.888889
5854,2309.0
5855,996.0
5856,1721.5
5857,2652.375
5858,2953.588235
5859,1568.0
5860,2634.222222
5861,1603.117647
5862,2283.112903
5863,1498.0
5864,3358.666667
5865,2697.368421
5866,2979.0
5867,1736.2
5868,1655.066667
5869,2211.071429
5870,1325.0
5871,2116.0
5872,1998.0
5873,1137.75
5874,1099.0
5875,1757.6
5876,2652.8
5877,1049.0
5878,1418.428571
5879,932.6666667
5880,1655.741935
5881,1936.6
5882,2066.176471
5883,2799.272727
5884,4957.0
5885,2849.25
5886,3590.0
5887,2328.333333
5888,1590.0
5889,1527.0
5890,2555.285714
5891,1808.384615
5892,2790.454545
5893,2214.5
5894,2969.0
5895,1764.0
5896,2144.0
5897,4395.0
5898,3999.0
5899,2027.9
5900,1602.0
5901,2161.625
5902,1847.666667
5903,6208.0
5904,2309.0
5905,1817.315789
5906,5733.0
5907,1594.0
5908,2995.0
5909,2304.97561
5910,2222.710526
5911,1855.0
5912,5993.0
5913,1324.5
5914,2254.0
5915,1908.0
5916,2696.5
5917,2016.777778
5918,1650.205128
5919,1166.142857
5920,1836.5
5921,1994.0
5922,1593.111111
5923,1537.406593
5924,1279.695652
5925,1430.75
5926,1408.055556
5927,2326.358974
5928,1995.777778
5929,1337.714286
5930,1642.875
5931,1773.0
5932,1677.949153
5933,1891.7
5934,1242.0
5935,1219.653846
5936,1480.575
5937,1095.777778
5938,1645.133333
5939,1791.230769
5940,1683.607843
5941,2151.647059
5942,1366.294118
5943,1996.684211
5944,1835.846154
5945,2979.0
5946,2247.333333
5947,1832.888889
5948,1998.5
5949,1864.8
5950,1703.153846
5951,1950.90625
5952,1477.0
5953,1335.0
5954,1446.125
5955,2284.133333
5956,2208.090909
5957,1587.222222
5958,1933.021739
5959,1372.4
5960,1520.952381
5961,1698.64
5962,2813.0
5963,1205.192982
5964,1289.0
5965,1977.259259
5966,2349.08
5967,1750.615385
5968,2425.428571
5969,2521.092437
5970,1507.5
5971,1607.25
5972,868.3333333
5973,2336.52
5974,1350.0
5975,1861.833333
5976,2972.307692
5977,1463.857143
5978,2050.333333
5979,1849.545455
5980,1475.0
5981,1762.75
5982,469.6
5983,2245.6
5984,1310.0
5985,2234.26087
5986,1794.0
5987,1541.5
5988,2316.0
5989,1374.046512
5990,1824.428571
5991,2998.0
5992,1974.0
5993,1982.756098
5994,1308.285714
5995,1559.181818
5996,1798.0
5997,1668.333333
5998,2127.333333
5999,1487.5
6000,1518.678571
6001,1275.0
6002,1182.4
6003,1180.545455
6004,1980.634146
6005,1759.190476
6006,899.0
6007,2521.092437
6008,652.0
6009,1289.0
6010,1347.666667
6011,1997.0
6012,2345.1
6013,1324.0
6014,1597.0
6015,2181.2
6016,1817.315789
6017,1709.538462
6018,1549.8
6019,998.0
6020,1351.0
6021,2734.5
6022,903.0
6023,2294.764706
6024,2998.0
6025,1596.92
6026,1741.0
6027,1985.0
6028,1920.026316
6029,2084.37931
6030,1962.058824
6031,1206.0
6032,1994.0
6033,1046.0
6034,2598.818182
6035,2239.666667
6036,1718.571429
6037,1431.333333
6038,1603.117647
6039,2309.0
6040,1324.357143
6041,1638.888889
6042,3005.4
6043,1736.2
6044,996.0
6045,1137.75
6046,1781.0
6047,1049.0
6048,1099.0
6049,1568.0
6050,1932.153846
6051,2953.588235
6052,2458.909091
6053,2367.181818
6054,1655.066667
6055,2979.0
6056,2526.5
6057,1998.0
6058,3358.666667
6059,2652.375
6060,1721.5
6061,2066.176471
6062,932.6666667
6063,1325.0
6064,1908.166667
6065,1418.428571
6066,2652.8
6067,2634.222222
6068,2116.0
6069,2849.25
6070,2214.5
6071,1527.0
6072,2799.272727
6073,1324.5
6074,4957.0
6075,1602.0
6076,2244.0
6077,2211.071429
6078,3590.0
6079,2969.0
6080,1590.0
6081,2697.368421
6082,2027.9
6083,1908.0
6084,2144.0
6085,2161.625
6086,4395.0
6087,1198.0
6088,1808.384615
6089,1936.6
6090,2202.0
6091,1757.6
6092,2328.333333
6093,5993.0
6094,2995.0
6095,5733.0
6096,2555.285714
6097,2304.97561
6098,2261.193548
6099,2696.5
6100,2254.0
6101,1817.315789
